CY_Month_Number,Year,Statistical_Group,Statistical_Category,Statistical_Detail,Count_IMs,Value,commodity,Stat_Redaction
7,2020,1-Production,1-Production,5-Sparkling Wine,28,2546839,Wine,FALSE
7,2020,1-Production,1-Production,6-Hard Cider,59,1133347,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1031,52471012,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,266,1146246,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,106,218714,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,197,1835445,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,119,3201788,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1068,56821450,Wine,FALSE
7,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,54,2051754,Wine,FALSE
7,2020,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,438,11484747,Wine,FALSE
7,2020,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,91,1187649,Wine,FALSE
7,2020,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,82,44535,Wine,FALSE
7,2020,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,23,235830,Wine,FALSE
7,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,100,3116173,Wine,FALSE
7,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,30,6579992,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1444,887198164,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,621,12420329,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,56,3802234,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,120,761318,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,314,22975088,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,130,2766596,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1070,196951543,Wine,FALSE
7,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1342,732972186,Wine,FALSE
8,2020,1-Production,0-Category Total,1-Production,523,43323441,Wine,FALSE
8,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1065,58852926,Wine,FALSE
8,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1065,58852926,Wine,FALSE
8,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,461,13859832,Wine,FALSE
8,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,117,9064651,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1485,900185324,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1485,900185324,Wine,FALSE
8,2020,01-Count of IMs,01-Count of IMs,Number of Industry Members,1663,1663,Wine,FALSE
8,2020,1-Production,1-Production,1-Low Alcohol %,484,29259255,Wine,FALSE
8,2020,1-Production,1-Production,2-Medium and High Alcohol %,136,10068674,Wine,FALSE
8,2020,1-Production,1-Production,4-Artificially Carbonated Wine,20,185239,Wine,FALSE
8,2020,1-Production,1-Production,5-Sparkling Wine,28,2514465,Wine,FALSE
8,2020,1-Production,1-Production,6-Hard Cider,53,1295809,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1016,52539762,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,273,819671,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,107,191766,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,194,2161012,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,109,3140715,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1045,57926477,Wine,FALSE
8,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,55,926449,Wine,FALSE
8,2020,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,434,10604078,Wine,FALSE
8,2020,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,95,2941875,Wine,FALSE
8,2020,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,87,51529,Wine,FALSE
8,2020,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,29,262350,Wine,FALSE
8,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,100,3092043,Wine,FALSE
8,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,27,5972607,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1429,854562595,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,611,11870746,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,57,7139769,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,120,819235,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,316,23133776,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,129,2659203,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1072,204266518,Wine,FALSE
8,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1324,695918806,Wine,FALSE
9,2020,1-Production,0-Category Total,1-Production,1348,133117394,Wine,FALSE
9,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2407,67887413,Wine,FALSE
9,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2407,67887413,Wine,FALSE
9,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,835,13645810,Wine,FALSE
9,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,137,9285402,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,3122,970371048,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,3122,970371048,Wine,FALSE
9,2020,01-Count of IMs,01-Count of IMs,Number of Industry Members,3656,3656,Wine,FALSE
9,2020,1-Production,1-Production,1-Low Alcohol %,1193,122135094,Wine,FALSE
9,2020,1-Production,1-Production,2-Medium and High Alcohol %,216,6268187,Wine,FALSE
9,2020,1-Production,1-Production,4-Artificially Carbonated Wine,54,193108,Wine,FALSE
9,2020,1-Production,1-Production,5-Sparkling Wine,71,2001516,Wine,FALSE
9,2020,1-Production,1-Production,6-Hard Cider,243,2519490,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2220,60315275,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,552,985062,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,203,299836,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,373,2623182,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,386,3664058,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2307,67427488,Wine,FALSE
9,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,191,459925,Wine,FALSE
9,2020,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,774,11763955,Wine,FALSE
9,2020,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,163,1508719,Wine,FALSE
9,2020,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,,,Wine,TRUE
9,2020,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
9,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,121,3334783,Wine,FALSE
9,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,24,5950619,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2974,926095597,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1076,13921231,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,73,2990440,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,204,946349,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,517,22810737,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,356,3606692,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1913,208140842,Wine,FALSE
9,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2822,762230205,Wine,FALSE
10,2020,1-Production,0-Category Total,1-Production,711,137812313,Wine,FALSE
10,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,971,64598177,Wine,FALSE
10,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,971,64598177,Wine,FALSE
10,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,457,12576766,Wine,FALSE
10,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,119,8105053,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1514,1014517075,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1514,1014517075,Wine,FALSE
10,2020,01-Count of IMs,01-Count of IMs,Number of Industry Members,1695,1695,Wine,FALSE
10,2020,1-Production,1-Production,1-Low Alcohol %,662,128022722,Wine,FALSE
10,2020,1-Production,1-Production,2-Medium and High Alcohol %,146,4869925,Wine,FALSE
10,2020,1-Production,1-Production,4-Artificially Carbonated Wine,16,105854,Wine,FALSE
10,2020,1-Production,1-Production,5-Sparkling Wine,24,3303235,Wine,FALSE
10,2020,1-Production,1-Production,6-Hard Cider,65,1510577,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,909,57172951,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,279,593877,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,96,231888,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,215,3319773,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,111,3279688,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,952,64221229,Wine,FALSE
10,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,52,376948,Wine,FALSE
10,2020,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,426,9842163,Wine,FALSE
10,2020,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,99,2348919,Wine,FALSE
10,2020,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,,,Wine,TRUE
10,2020,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
10,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,103,3369999,Wine,FALSE
10,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,25,4735054,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1459,975370279,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,625,12275609,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,58,1763212,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,116,686569,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,321,21850481,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,128,2570925,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1060,194645223,Wine,FALSE
10,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1351,819871852,Wine,FALSE
11,2020,1-Production,0-Category Total,1-Production,748,100563747,Wine,FALSE
11,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,974,59120943,Wine,FALSE
11,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,974,59120943,Wine,FALSE
11,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,459,10237004,Wine,FALSE
11,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,117,6719149,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1499,1043119102,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1499,1043119102,Wine,FALSE
11,2020,01-Count of IMs,01-Count of IMs,Number of Industry Members,1670,1670,Wine,FALSE
11,2020,1-Production,1-Production,1-Low Alcohol %,707,94062978,Wine,FALSE
11,2020,1-Production,1-Production,2-Medium and High Alcohol %,139,2459883,Wine,FALSE
11,2020,1-Production,1-Production,4-Artificially Carbonated Wine,20,208346,Wine,FALSE
11,2020,1-Production,1-Production,5-Sparkling Wine,28,2718666,Wine,FALSE
11,2020,1-Production,1-Production,6-Hard Cider,58,1113874,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,918,51560018,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,284,678615,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,94,197210,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,211,3549985,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,105,3135115,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,955,58945592,Wine,FALSE
11,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,48,175351,Wine,FALSE
11,2020,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,429,8160209,Wine,FALSE
11,2020,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,95,1750040,Wine,FALSE
11,2020,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,88,108003,Wine,FALSE
11,2020,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,26,218751,Wine,FALSE
11,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,103,2952645,Wine,FALSE
11,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,25,3766504,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1445,1004029498,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,627,13228791,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,58,1785230,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,118,726712,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,319,20714409,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,129,2634462,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1057,186890169,Wine,FALSE
11,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1343,856228933,Wine,FALSE
12,2020,1-Production,0-Category Total,1-Production,5871,148708280,Wine,FALSE
12,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,5975,73426110,Wine,FALSE
12,2020,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,5975,73426110,Wine,FALSE
12,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,3041,11405494,Wine,FALSE
12,2020,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,205,6670815,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,7190,1158733538,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,7190,1158733538,Wine,FALSE
12,2020,01-Count of IMs,01-Count of IMs,Number of Industry Members,8688,8688,Wine,FALSE
12,2020,1-Production,1-Production,1-Low Alcohol %,5475,139094379,Wine,FALSE
12,2020,1-Production,1-Production,2-Medium and High Alcohol %,712,2568518,Wine,FALSE
12,2020,1-Production,1-Production,4-Artificially Carbonated Wine,142,243686,Wine,FALSE
12,2020,1-Production,1-Production,5-Sparkling Wine,244,1860336,Wine,FALSE
12,2020,1-Production,1-Production,6-Hard Cider,722,4941362,Wine,FALSE
12,2020,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,5550,63835707,Wine,FALSE
12,2020,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1200,811470,Wine,FALSE
12,2020,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,380,584539,Wine,FALSE
12,2020,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,682,3058847,Wine,FALSE
12,2020,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,866,5135547,Wine,FALSE
12,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,,,Wine,TRUE
12,2020,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,,,Wine,TRUE
12,2020,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,2852,9039222,Wine,FALSE
12,2020,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,524,1276010,Wine,FALSE
12,2020,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,371,113576,Wine,FALSE
12,2020,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,286,976685,Wine,FALSE
12,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,164,2827289,Wine,FALSE
12,2020,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,53,3843526,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,6829,1107285931,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1869,22989108,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,107,1485310,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,327,935914,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,813,20385923,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,808,5651353,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,4397,196982345,Wine,FALSE
12,2020,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,6458,961751193,Wine,FALSE
1,2021,1-Production,0-Category Total,1-Production,640,48870533,Wine,FALSE
1,2021,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1000,50218021,Wine,FALSE
1,2021,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1000,50218021,Wine,FALSE
1,2021,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,456,9101258,Wine,FALSE
1,2021,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,112,5649292,Wine,FALSE
1,2021,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1512,1080813783,Wine,FALSE
1,2021,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1512,1080813783,Wine,FALSE
1,2021,01-Count of IMs,01-Count of IMs,Number of Industry Members,1693,1693,Wine,FALSE
1,2021,1-Production,1-Production,1-Low Alcohol %,604,43403385,Wine,FALSE
1,2021,1-Production,1-Production,2-Medium and High Alcohol %,145,2027194,Wine,FALSE
1,2021,1-Production,1-Production,4-Artificially Carbonated Wine,22,259683,Wine,FALSE
1,2021,1-Production,1-Production,5-Sparkling Wine,29,1516716,Wine,FALSE
1,2021,1-Production,1-Production,6-Hard Cider,59,1663554,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,945,44586168,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,262,531720,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,90,164499,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,201,1553537,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,99,3382095,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,981,49909925,Wine,FALSE
1,2021,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,59,308096,Wine,FALSE
1,2021,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,418,6976836,Wine,FALSE
1,2021,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,88,1459790,Wine,FALSE
1,2021,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,82,85765,Wine,FALSE
1,2021,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,30,578866,Wine,FALSE
1,2021,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,93,2340629,Wine,FALSE
1,2021,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,30,3308663,Wine,FALSE
1,2021,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1451,1041165295,Wine,FALSE
